89955,0.0,0.0
89977,0.0,0.0
89999,0.0,0.0
90021,0.0,0.0
90043,0.0,0.0
90065,0.0,0.0
90087,0.0,0.0
90109,0.0,0.0
90131,0.0,0.0
90153,0.0,0.0
90175,0.0,0.0
90197,0.0,0.0
90219,0.0,0.0
90241,0.0,0.0
90263,0.0,0.0
90285,0.0,0.0
90307,0.0,0.0
90329,0.0,0.0
90351,0.0,0.0
90373,0.0,0.0
90395,0.0,0.0
90417,0.0,0.0
90439,0.0,0.0
90461,0.0,0.0
90483,0.0,0.0
90505,0.0,0.0
90527,0.0,0.0
90549,0.0,0.0
90571,0.0,0.0
90593,0.0,0.0
90615,0.0,0.0
90637,0.0,0.0
90659,0.0,0.0
90681,0.0,0.0
90703,0.0,0.0
90725,0.0,0.0
90747,0.0,0.0
90769,0.0,0.0
90791,0.0,0.0
90813,0.0,0.0
90835,0.0,0.0
90857,0.0,0.0
90879,0.0,0.0
90901,0.0,0.0
90923,0.0,0.0
90945,0.0,0.0
90967,0.0,0.0
90989,0.0,0.0
91011,0.0,0.0
91033,0.0,0.0
91055,0.0,0.0
91077,0.0,0.0
91099,0.0,0.0
91121,0.0,0.0
91143,0.0,0.0
91165,0.0,0.0
91187,0.0,0.0
91209,0.0,0.0
91231,0.0,0.0
91253,0.0,0.0
91275,0.0,0.0
91297,0.0,0.0
91319,0.0,0.0
91341,0.0,0.0
91363,0.0,0.0
91385,0.0,0.0
91407,0.0,0.0
91429,0.0,0.0
91451,0.0,0.0
91473,0.0,0.0
91495,0.0,0.0
91517,0.0,0.0
91539,0.0,0.0
91561,0.0,0.0
91583,0.0,0.0
91605,0.0,0.0
91627,0.0,0.0
91649,0.0,0.0
91671,0.0,0.0
91693,0.0,0.0
91715,0.0,0.0
91737,0.0,0.0
91759,0.0,0.0
91781,0.0,0.0
91803,0.0,0.0
91825,0.0,0.0
91847,0.0,0.0
91869,0.0,0.0
91891,0.0,0.0
91913,0.0,0.0
91935,0.0,0.0
91957,0.0,0.0
91979,0.0,0.0
92001,0.0,0.0
92023,0.0,0.0
92045,0.0,0.0
92067,0.0,0.0
92089,0.0,0.0
92111,0.0,0.0
92133,0.0,0.0
92155,0.0,0.0
92177,0.0,0.0
92199,0.0,0.0
92221,0.0,0.0
92243,0.0,0.0
92265,0.0,0.0
92287,0.0,0.0
92309,0.0,0.0
92331,0.0,0.0
92353,0.0,0.0
92375,0.0,0.0
92397,0.0,0.0
92419,0.0,0.0
92441,0.0,0.0
92463,0.0,0.0
92485,0.0,0.0
92507,0.0,0.0
92529,0.0,0.0
92551,0.0,0.0
92573,0.0,0.0
92595,0.0,0.0
92617,0.0,0.0
92639,0.0,0.0
92661,0.0,0.0
92683,0.0,0.0
92705,0.0,0.0
92727,0.0,0.0
92749,0.0,0.0
92771,0.0,0.0
92793,0.0,0.0
92815,0.0,0.0
92837,0.0,0.0
92859,0.0,0.0
92881,0.0,0.0
92903,0.0,0.0
92925,0.0,0.0
92947,0.0,0.0
92969,0.0,0.0
92991,0.0,0.0
93013,0.0,0.0
93035,0.0,0.0
93057,0.0,0.0
93079,0.0,0.0
93101,0.0,0.0
